# This is a csv file defining the trajectory of a youBot in the csvplayer.,,,,,,,,,,,
"# Each column corresponds to a joint angle/length, except the last (13th) column, which corresponds to the gripper states.",,,,,,,,,,,
"# Joint order: phi, x, y, Joint1, Joint2, Joint3, Joint4, Joint5, front left wheel, front right wheel, rear right wheel, rear left wheel, gripper states.",,,,,,,,,,,
# Each row corresponds to a timestep.,,,,,,,,,,,
-1.1784E-017,-0.52207,-3.109E-018,2.7599E-017,-0.89052,0.52877,-1.1118,1.2604E-017,0.08277,0.08277,0.08277,0.08277
-1.3376E-017,-0.52188,-3.4622E-018,3.1287E-017,-0.89039,0.51734,-1.098,1.2853E-017,0.086804,0.086804,0.086804,0.086804
-1.3948E-017,-0.52167,-3.1392E-018,3.5943E-017,-0.89007,0.50546,-1.084,1.9213E-018,0.091076,0.091076,0.091076,0.091076
-1.4132E-017,-0.52146,-3.0729E-018,3.8576E-017,-0.88955,0.4931,-1.0696,-4.1523E-018,0.095607,0.095607,0.095607,0.095607
-1.4661E-017,-0.52123,-3.8463E-018,4.1629E-017,-0.8888,0.48026,-1.055,-3.9575E-018,0.10042,0.10042,0.10042,0.10042
-1.5755E-017,-0.52099,-4.4786E-018,4.5704E-017,-0.88783,0.46692,-1.0401,-4.2434E-018,0.10554,0.10554,0.10554,0.10554
-1.6614E-017,-0.52073,-4.809E-018,4.881E-017,-0.88661,0.45305,-1.0249,-3.971E-018,0.111,0.111,0.111,0.111
-1.7136E-017,-0.52045,-4.987E-018,5.0077E-017,-0.88514,0.43864,-1.0094,-3.6323E-018,0.11683,0.11683,0.11683,0.11683
-1.9409E-017,-0.52015,-5.3427E-018,5.5341E-017,-0.8834,0.42367,-0.9935,-5.7938E-018,0.12307,0.12307,0.12307,0.12307
-1.9993E-017,-0.51984,-5.0495E-018,5.649E-017,-0.88138,0.40813,-0.97734,-5.3002E-018,0.12977,0.12977,0.12977,0.12977
-2.1643E-017,-0.51949,-5.8867E-018,6.1821E-017,-0.87906,0.39201,-0.96086,-5.3934E-018,0.13697,0.13697,0.13697,0.13697
-2.4566E-017,-0.51913,-6.2114E-018,6.79E-017,-0.87643,0.37529,-0.94407,-5.5648E-018,0.14472,0.14472,0.14472,0.14472
-2.6854E-017,-0.51873,-6.4191E-018,7.2251E-017,-0.87349,0.35797,-0.92697,-5.5517E-018,0.1531,0.1531,0.1531,0.1531
-3.0444E-017,-0.5183,-7.8075E-018,8.1413E-017,-0.87023,0.34006,-0.90957,-5.627E-018,0.16218,0.16218,0.16218,0.16218
-3.1E-017,-0.51783,-7.8447E-018,8.3321E-017,-0.86664,0.32158,-0.89191,-5.7506E-018,0.17203,0.17203,0.17203,0.17203
-3.1209E-017,-0.51732,-7.1151E-018,8.3921E-017,-0.86274,0.30255,-0.87399,-5.497E-018,0.18275,0.18275,0.18275,0.18275
-3.2135E-017,-0.51676,-6.6944E-018,8.6121E-017,-0.85852,0.28303,-0.85586,-5.1893E-018,0.19444,0.19444,0.19444,0.19444
-3.2521E-017,-0.51616,-9.598E-018,9.0406E-017,-0.85402,0.2631,-0.83758,1.2663E-018,0.20719,0.20719,0.20719,0.20719
-3.6488E-017,-0.5155,-1.0431E-017,9.8779E-017,-0.84928,0.24286,-0.81922,1.9174E-018,0.22114,0.22114,0.22114,0.22114
-3.852E-017,-0.51477,-1.0352E-017,1.0406E-016,-0.84435,0.22246,-0.80087,-3.1694E-018,0.23638,0.23638,0.23638,0.23638
-4.2414E-017,-0.51398,-1.1301E-017,1.193E-016,-0.83931,0.20211,-0.78264,-1.6278E-017,0.25302,0.25302,0.25302,0.25302
-4.3715E-017,-0.51312,-1.2761E-017,1.24E-016,-0.83425,0.18201,-0.76466,-1.208E-017,0.27114,0.27114,0.27114,0.27114
-4.9676E-017,-0.51219,-1.526E-017,1.4097E-016,-0.8293,0.16245,-0.74709,-1.2253E-017,0.29081,0.29081,0.29081,0.29081
-5.4541E-017,-0.51118,-1.9071E-017,1.5712E-016,-0.82459,0.1437,-0.73006,-1.4866E-017,0.31203,0.31203,0.31203,0.31203
-5.9207E-017,-0.5101,-2.0097E-017,1.6566E-016,-0.82025,0.12603,-0.71373,-9.4526E-018,0.33478,0.33478,0.33478,0.33478
-6.0113E-017,-0.50895,-2.1224E-017,1.7543E-016,-0.8164,0.10967,-0.6982,-9.4484E-018,0.35898,0.35898,0.35898,0.35898
-6.6194E-017,-0.50774,-2.2674E-017,1.8802E-016,-0.81313,0.094803,-0.68355,-8.1333E-018,0.38451,0.38451,0.38451,0.38451
-7.1739E-017,-0.50647,-2.6346E-017,2.1306E-016,-0.8105,0.081514,-0.66981,-1.8023E-017,0.41123,0.41123,0.41123,0.41123
-7.7051E-017,-0.50515,-3.029E-017,2.372E-016,-0.80855,0.069818,-0.65697,-3.1725E-017,0.43899,0.43899,0.43899,0.43899
-8.2917E-017,-0.50379,-3.5065E-017,2.6271E-016,-0.80725,0.059661,-0.64499,-4.3246E-017,0.46765,0.46765,0.46765,0.46765
-8.8471E-017,-0.50239,-3.6398E-017,2.7864E-016,-0.80659,0.050938,-0.63379,-4.3023E-017,0.49708,0.49708,0.49708,0.49708
-9.8823E-017,-0.50096,-3.6584E-017,3.0007E-016,-0.8065,0.043516,-0.6233,-4.2481E-017,0.52718,0.52718,0.52718,0.52718
-1.0539E-016,-0.4995,-4.16E-017,3.2386E-016,-0.80694,0.037247,-0.61341,-4.1842E-017,0.55786,0.55786,0.55786,0.55786
-1.0811E-016,-0.49802,-4.0767E-017,3.3031E-016,-0.80783,0.031984,-0.60405,-4.1205E-017,0.58906,0.58906,0.58906,0.58906
-1.0784E-016,-0.49651,-4.2574E-017,3.3977E-016,-0.80912,0.027587,-0.59514,-4.0951E-017,0.62074,0.62074,0.62074,0.62074
-1.1331E-016,-0.49499,-4.4391E-017,3.5446E-016,-0.81075,0.023927,-0.58659,-4.0629E-017,0.65286,0.65286,0.65286,0.65286
